City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
700,Huaidian,CN,33.4333,115.0333,50.61,84,100,7.78,overcast clouds
701,Albert Lea,US,43.648,-93.3683,29.73,54,0,16.11,clear sky
702,Panguipulli,CL,-39.6333,-72.3333,68.29,41,0,5.82,clear sky
703,Guanare,VE,9.0418,-69.7421,95.83,33,84,4.83,broken clouds
704,Scarborough,GB,54.2797,-0.4044,50.92,81,28,1.99,scattered clouds
705,Ucluelet,CA,48.9329,-125.5528,48.09,88,100,1.01,overcast clouds
706,Progreso,MX,21.2833,-89.6667,78.91,47,46,11.81,scattered clouds
707,Kanigoro,ID,-8.13,112.219,72.37,96,100,4.14,overcast clouds
708,Rocky Mountain House,CA,52.3668,-114.9188,35.04,67,93,5.91,overcast clouds
709,Hirtshals,DK,57.5881,9.9592,44.67,56,6,6.78,clear sky
710,Uddiawan,PH,16.5589,121.1512,73.04,91,10,1.54,clear sky
711,Eureka,US,40.8021,-124.1637,65.19,70,100,1.01,overcast clouds
712,Mananara,MG,-16.1667,49.7667,77.38,91,7,2.35,clear sky
713,Muros,ES,42.7762,-9.0603,64.69,66,94,4.52,overcast clouds
714,Victor Harbor,AU,-35.5667,138.6167,61.18,71,0,5.68,clear sky
715,Marrakesh,MA,31.6315,-8.0083,69.87,40,21,4.61,few clouds
716,Kharp,RU,66.8014,65.8081,-3.28,99,62,4.43,broken clouds
717,George Town,MY,5.4112,100.3354,84.13,84,20,0.0,few clouds
718,Price,US,39.5994,-110.8107,65.12,20,0,5.75,clear sky
719,Brokopondo,SR,4.75,-55.1667,83.01,71,90,9.75,overcast clouds
720,Port Arthur,CN,38.8,121.2667,46.62,57,86,22.39,overcast clouds
721,Ahuimanu,US,21.4447,-157.8378,74.79,69,20,6.91,few clouds
722,Atbasar,KZ,51.8,68.3333,19.53,91,100,18.01,overcast clouds
723,High Level,CA,58.5169,-117.136,11.7,88,100,7.72,overcast clouds
724,Oranjestad,AW,12.524,-70.027,78.01,87,88,23.82,overcast clouds
725,Bin Qirdan,TN,33.1378,11.2197,81.45,13,44,24.83,scattered clouds
726,Taldan,RU,53.6667,124.8,13.17,96,100,4.23,overcast clouds
727,Hammerfest,NO,70.6634,23.6821,21.65,86,100,11.5,light snow
728,Mokhsogollokh,RU,61.4681,128.9203,-3.78,100,100,0.38,overcast clouds
729,Casablanca,MA,33.5928,-7.6192,66.42,75,53,8.55,broken clouds
730,Jalingo,NG,8.8833,11.3667,92.86,12,64,6.31,broken clouds
731,Huangchuan,CN,32.1272,115.0394,53.49,70,100,5.95,overcast clouds
732,Bohodukhiv,UA,50.1647,35.5276,45.7,86,100,22.1,light rain
733,Nieves,PH,15.3274,120.9485,76.62,83,4,4.54,clear sky
734,Kotri,PK,25.366,68.3122,86.61,13,0,13.69,clear sky
735,Auki,SB,-8.7676,160.7034,77.36,87,100,4.45,overcast clouds
736,Isla Mujeres,MX,21.2311,-86.731,80.65,52,14,12.5,few clouds
737,Chopinzinho,BR,-25.8558,-52.5233,72.27,52,0,5.59,clear sky
738,Quthing,LS,-30.4,27.7003,64.4,46,64,4.47,broken clouds
739,La Trinidad,PH,16.455,120.5875,63.52,83,24,3.91,few clouds
740,Dunmore Town,BS,25.5,-76.65,72.5,56,8,13.0,clear sky
741,Barcelos,PT,41.5388,-8.6151,65.84,71,94,4.41,overcast clouds
742,Urdoma,RU,61.7533,48.5442,31.98,98,100,6.64,light snow
743,Flinders,AU,-34.5833,150.8552,62.19,93,70,5.99,broken clouds
744,Morondava,MG,-20.2833,44.2833,82.27,75,4,10.96,clear sky
745,Yerbogachen,RU,61.2767,108.0108,17.13,89,100,7.56,overcast clouds
746,Nanga Eboko,CM,4.6833,12.3667,82.24,36,98,2.77,overcast clouds
747,Biloela,AU,-24.4167,150.5,68.99,79,97,2.95,overcast clouds
748,Dolores,AR,-36.3132,-57.6792,67.05,72,100,15.79,overcast clouds
749,Nsanje,MW,-16.92,35.262,76.28,96,60,3.47,broken clouds
750,Rawson,AR,-43.3002,-65.1023,77.97,22,47,20.4,scattered clouds
751,Tirumullaivasal,IN,11.2333,79.8333,81.48,79,1,9.71,clear sky
752,Pelham,US,33.2857,-86.81,65.05,26,0,11.5,clear sky
753,Elban,RU,50.1018,136.5094,28.62,95,100,15.12,snow
754,Kawambwa,ZM,-9.7915,29.0791,64.45,94,54,1.88,light rain
755,Meadow Lake,US,34.8014,-106.5436,73.62,21,78,4.92,broken clouds
756,Stoke-On-Trent,GB,53.0042,-2.1854,60.44,70,7,7.07,clear sky
757,Jalu,LY,29.0331,21.5482,64.62,19,0,9.42,clear sky
758,Palmas,BR,-10.2128,-48.3603,87.67,70,20,3.44,few clouds
759,Rustam,PK,27.969,68.8048,76.95,6,0,4.88,clear sky
760,Awjilah,LY,29.1081,21.2869,64.94,17,0,10.58,clear sky
761,Chimbote,PE,-9.0853,-78.5783,76.42,68,99,9.69,overcast clouds
762,Santa Cruz,BO,-17.8,-63.1667,84.25,37,75,14.97,broken clouds
763,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,88.84,53,55,3.53,broken clouds
764,Wanaka,NZ,-44.7,169.15,47.1,87,2,1.01,clear sky
765,Bievre,BE,49.9409,5.0159,53.35,70,0,5.55,clear sky
766,Suba,PH,10.8438,121.0102,83.88,76,14,18.57,few clouds
767,Gornyak,RU,50.9942,81.4661,21.4,95,100,6.33,overcast clouds
768,Alihe,CN,50.5667,123.7167,16.92,96,99,3.8,overcast clouds
769,San Vicente,AR,-26.6167,-54.1333,76.55,39,0,5.14,clear sky
770,Komsomolskiy,UZ,40.4272,71.7189,54.32,71,87,2.3,light rain
771,Nara,JP,34.6851,135.8049,58.5,73,100,6.44,overcast clouds
772,Bongandanga,CD,1.5,21.05,79.32,56,98,1.34,overcast clouds
773,Ichchapuram,IN,19.1167,84.7,80.47,79,78,13.94,broken clouds
774,Manama,BH,26.2154,50.5832,73.18,52,0,18.41,clear sky
775,Zemio,CF,5.0314,25.1361,81.28,18,100,4.03,overcast clouds
776,Oyama,JP,36.3,139.8,60.58,91,100,5.48,overcast clouds
777,Saint-Joseph,RE,-21.3667,55.6167,77.38,87,38,6.8,scattered clouds
778,Merauke,ID,-8.4667,140.3333,77.88,91,100,8.55,overcast clouds
779,Weston,US,26.1004,-80.3998,80.02,40,0,11.5,clear sky
780,Acajutla,SV,13.5928,-89.8275,88.09,45,64,6.8,broken clouds
781,Akdepe,TM,42.0551,59.3788,42.75,58,43,21.3,scattered clouds
782,Puerto El Triunfo,SV,13.2833,-88.55,89.69,43,54,8.16,broken clouds
783,Imuris,MX,30.7833,-110.8667,83.46,7,94,6.02,overcast clouds
784,Jutai,BR,-5.1833,-68.9,80.55,87,100,2.21,overcast clouds
785,San Patricio,US,28.017,-97.5169,87.89,23,0,11.72,clear sky
786,Makakilo City,US,21.3469,-158.0858,75.52,63,0,9.22,clear sky
787,Nome,US,64.5011,-165.4064,7.16,78,100,0.0,mist
788,Camana,PE,-16.6228,-72.7111,74.16,74,28,9.04,scattered clouds
789,Ximei,CN,24.9639,118.3794,62.22,88,100,8.81,overcast clouds
790,Prince Rupert,CA,54.3161,-130.3201,43.57,77,100,2.17,overcast clouds
791,La Libertad,EC,-2.2333,-80.9,82.06,74,75,8.05,light rain
792,Tarnogskiy Gorodok,RU,60.4997,43.5761,32.5,99,100,4.05,snow
793,Bucerias,MX,20.75,-105.3333,78.78,53,0,6.91,clear sky
794,Randazzo,IT,37.8774,14.9501,51.66,60,100,7.36,overcast clouds
795,Ahar,IR,38.4774,47.0699,25.48,90,35,1.52,scattered clouds
796,Moville,US,42.4889,-96.0725,37.04,47,51,12.3,broken clouds
797,Fare,PF,-16.7,-151.0167,81.84,72,92,13.94,overcast clouds
798,Trairi,BR,-3.2778,-39.2689,82.96,76,100,7.85,overcast clouds
799,Miastko,PL,54.0028,16.9826,44.53,52,13,7.09,few clouds
800,Zeya,RU,53.75,127.2667,19.08,93,100,5.91,overcast clouds
801,Caarapo,BR,-22.6342,-54.8222,81.37,36,63,3.33,broken clouds
802,Cururupu,BR,-1.8283,-44.8683,82.96,79,86,5.7,overcast clouds
803,Farnborough,GB,51.2942,-0.7557,60.44,47,0,10.36,clear sky
804,Puebla,MX,18.8333,-98.0,73.38,26,81,3.18,broken clouds
805,Sungairaya,ID,0.7,108.9,79.39,85,71,4.76,broken clouds
806,Vagur,FO,61.4732,-6.8119,47.39,88,100,21.65,overcast clouds
807,Iskateley,RU,67.6803,53.1512,-10.03,92,93,4.32,overcast clouds
808,Envira,BR,-7.3,-70.2167,84.11,74,84,3.18,broken clouds
809,Atrauli,IN,28.0333,78.2833,76.91,13,0,9.55,clear sky
810,Oshkosh,US,44.0247,-88.5426,26.69,60,100,19.57,overcast clouds
811,Deloraine,AU,-41.5333,146.6667,54.9,15,47,0.45,scattered clouds
812,Smithers,CA,54.7804,-127.1743,37.27,92,100,2.21,light rain
813,Los Llanos De Aridane,ES,28.6585,-17.9182,64.15,76,20,23.02,few clouds
814,Formiga,BR,-20.4644,-45.4264,83.82,48,78,6.26,broken clouds
815,Palora,EC,-1.7,-77.9333,75.31,91,100,0.69,light rain
816,Jackson,US,42.4165,-122.8345,59.36,55,0,1.99,clear sky
817,Vraca,BA,43.8422,18.3955,52.52,31,0,5.01,clear sky
818,Stokmarknes,NO,68.5646,14.9108,26.58,93,75,8.05,broken clouds
819,Evensk,RU,61.95,159.2333,5.04,76,98,7.02,overcast clouds
820,Sant Feliu De Guixols,ES,41.7833,3.0333,54.91,60,100,11.79,light rain
821,Preobrazheniye,RU,42.9019,133.9064,33.96,80,29,8.81,scattered clouds
822,Krasnovishersk,RU,60.4078,57.082,28.8,96,100,12.26,light snow
823,Naron,ES,43.5167,-8.1528,64.69,77,100,4.27,overcast clouds
824,Kloulklubed,PW,7.0419,134.2556,79.3,76,100,19.15,moderate rain
825,Malakal,SS,9.5334,31.6605,85.87,12,66,5.82,broken clouds
826,Wolbrom,PL,50.3796,19.7583,53.82,78,100,14.07,overcast clouds
827,Gazli,UZ,40.1333,63.45,49.62,49,31,8.88,scattered clouds
828,Rafaela,AR,-31.2503,-61.4867,76.98,44,0,1.01,clear sky
829,Revin,FR,49.9404,4.635,56.07,68,0,6.49,clear sky
830,Aanekoski,FI,62.6946,25.818,26.67,49,77,15.35,broken clouds
831,Las Palmas,ES,28.4204,-14.0131,63.39,72,20,8.05,few clouds
832,Talavera De La Reina,ES,39.9635,-4.8308,55.0,73,83,9.57,broken clouds
833,Kwinana,AU,-32.25,115.7667,72.81,100,91,11.45,overcast clouds
834,Robertsport,LR,6.7533,-11.3686,81.66,81,98,11.61,overcast clouds
835,Tondon,GN,10.3667,-13.35,95.13,32,17,9.64,few clouds
836,Pasighat,IN,28.0667,95.3333,68.68,77,97,4.38,overcast clouds
837,Pinheiro,BR,-2.5214,-45.0825,86.72,64,94,4.79,light rain
838,Chifeng,CN,42.2683,118.9636,31.5,22,50,8.93,scattered clouds
839,Yarmouth,US,41.7057,-70.2286,56.61,70,75,8.05,broken clouds
840,Valle De Allende,MX,26.9333,-105.4,75.72,5,38,11.72,scattered clouds
841,Banjar,ID,-8.19,114.9675,77.25,91,67,2.39,broken clouds
842,Tiarei,PF,-17.5333,-149.3333,82.42,75,80,14.09,broken clouds
843,Jinxiang,CN,27.4327,120.6062,56.44,90,100,9.93,overcast clouds
844,Nianzishan,CN,47.5167,122.8833,29.82,45,44,10.78,scattered clouds
845,Mto Wa Mbu,TZ,-3.35,35.85,73.29,77,67,4.74,light rain
846,San Quintin,MX,30.4833,-115.95,66.92,68,100,7.99,overcast clouds
847,Bandundu,CD,-3.3167,17.3667,80.49,66,86,2.35,overcast clouds
848,Kiama,AU,-34.6833,150.8667,66.0,95,73,1.01,broken clouds
849,Tarakan,ID,3.3,117.6333,80.1,89,40,2.3,scattered clouds
850,Kundiawa,PG,-6.0167,144.9667,60.57,97,100,2.46,overcast clouds
851,Roald,NO,62.5833,6.1333,43.72,70,75,5.75,light rain
852,Dolinsk,RU,47.35,142.8,29.95,99,100,7.09,snow
853,Posse,BR,-14.0931,-46.3694,89.37,32,44,3.76,scattered clouds
854,Druzhba,UA,52.0428,33.9453,39.47,69,99,18.32,overcast clouds
855,Konganapuram,IN,11.5833,77.9167,83.89,63,85,5.57,overcast clouds
856,Chenzhou,CN,25.8,113.0333,53.58,92,100,3.38,overcast clouds
857,Gora,PL,51.6664,16.5349,52.07,78,100,9.86,overcast clouds
858,Comal,US,29.8169,-98.3003,85.66,17,2,5.99,clear sky
859,Boddam,GB,57.4667,-1.7833,48.58,82,53,6.49,broken clouds
860,Ambilobe,MG,-13.2,49.05,75.52,96,70,2.53,light rain
861,Lalsk,RU,60.7415,47.5862,33.12,99,100,8.16,light snow
862,Canchungo,GW,12.0672,-16.0333,83.5,36,69,12.86,broken clouds
863,Otane,NZ,-39.8833,176.6333,56.01,87,90,9.66,overcast clouds
864,Goderich,CA,43.7501,-81.7165,34.92,86,99,19.24,overcast clouds
865,Hermiston,US,45.8404,-119.2895,64.15,52,0,1.01,clear sky
866,Yichang,CN,30.7144,111.2847,57.78,73,100,1.92,overcast clouds
867,San Isidro,PE,-12.1167,-77.05,76.5,78,20,11.5,few clouds
868,Carhuamayo,PE,-10.9167,-76.0333,41.41,90,100,6.17,overcast clouds
869,Tura,IN,25.5198,90.2201,69.67,74,1,7.09,clear sky
870,Clarksburg,US,39.2807,-80.3445,39.22,75,100,10.36,haze
871,Pakxe,LA,15.1167,105.7833,82.99,63,84,2.62,broken clouds
872,Warangal,IN,18.0,79.5833,85.82,42,52,12.33,broken clouds
873,Copiapo,CL,-27.3667,-70.3333,83.23,27,0,7.58,clear sky
874,Ferrol,ES,43.4832,-8.2369,64.36,77,100,4.0,overcast clouds
875,Kiunga,PG,-6.1219,141.2906,72.18,100,100,1.59,overcast clouds
876,Gunnedah,AU,-30.9833,150.25,60.85,84,99,6.69,moderate rain
877,Manaus,BR,-3.1019,-60.025,79.29,94,75,11.5,light rain
878,Ko Samui,TH,9.5357,99.9357,84.06,69,0,1.81,clear sky
879,Lamu,KE,-2.2717,40.902,80.1,89,26,10.96,scattered clouds
880,Buchanan,LR,5.8808,-10.0467,81.95,80,96,9.26,moderate rain
881,Paragominas,BR,-2.9667,-47.4833,83.75,70,79,5.75,broken clouds
882,Biltine,TD,14.5333,20.9167,82.27,10,11,19.13,few clouds
883,Panguna,PG,-6.3164,155.4848,67.08,98,100,2.28,light rain
884,Belmonte,BR,-15.8631,-38.8828,83.61,64,71,8.19,broken clouds
885,Matay,EG,28.419,30.7792,62.91,24,0,8.95,clear sky
886,Borovskoy,KZ,53.8,64.15,5.58,99,98,7.81,overcast clouds
887,Coihaique,CL,-45.5752,-72.0662,64.35,48,75,8.05,broken clouds
888,Teya,RU,60.3778,92.6267,11.91,86,100,11.36,overcast clouds
889,Murmashi,RU,68.8154,32.8115,18.01,67,20,7.0,few clouds
890,Kinsale,IE,51.7075,-8.5306,55.24,50,20,12.66,few clouds
891,Tateyama,JP,34.9833,139.8667,64.33,94,75,11.5,mist
892,Campoverde,PE,-8.4753,-74.8058,85.69,50,100,3.87,overcast clouds
893,Do Gonbadan,IR,30.3586,50.7981,56.03,31,0,4.09,clear sky
894,Gizo,SB,-8.103,156.8419,79.66,83,99,8.66,light rain
895,Sicuani,PE,-14.2694,-71.2261,59.58,55,100,6.98,overcast clouds
896,Lermontovka,RU,47.1453,134.3383,30.09,98,100,7.0,light snow
897,Panzhihua,CN,26.5851,101.7128,61.57,64,95,6.44,overcast clouds
898,Yulara,AU,-25.2406,130.9889,66.04,32,2,6.91,clear sky
899,Andra,RU,62.5147,65.8878,11.93,96,36,6.29,scattered clouds
900,Chumikan,RU,54.7183,135.315,5.34,99,96,1.23,overcast clouds
901,Purpe,RU,64.4803,76.6897,7.52,97,49,10.58,scattered clouds
902,Teknaf,BD,20.8624,92.3058,75.7,89,11,5.79,few clouds
903,Bratsk,RU,56.1325,101.6142,27.09,87,100,12.39,overcast clouds
904,Sobolevo,RU,54.4299,31.8996,32.97,92,88,18.52,overcast clouds
905,Kamen-Rybolov,RU,44.7481,132.0403,32.04,82,34,6.91,scattered clouds
906,Wanlaweyn,SO,2.6185,44.8938,85.1,56,85,11.07,light rain
907,Burns Lake,CA,54.2331,-125.7533,35.08,89,100,2.26,light snow
908,Badiraguato,MX,25.3667,-107.5167,86.76,18,100,3.15,overcast clouds
909,Wilmington,US,34.2257,-77.9447,67.93,39,20,18.41,few clouds
910,North Battleford,CA,52.7834,-108.2847,12.04,87,100,13.44,overcast clouds
911,Fez,MA,34.0372,-4.9998,64.65,55,75,4.61,broken clouds
912,Tobermory,CA,45.2501,-81.6665,32.81,96,100,15.41,light snow
913,Ibra,OM,22.6906,58.5334,79.68,15,0,5.68,clear sky
914,Santa Vitoria Do Palmar,BR,-33.5189,-53.3681,66.13,78,95,15.19,overcast clouds
915,Smolenka,RU,52.1352,113.4974,19.47,49,4,6.71,clear sky
916,Guerrero Negro,MX,27.9769,-114.0611,72.61,46,10,6.76,clear sky
917,Huilong,CN,31.8111,121.655,52.93,53,100,6.17,overcast clouds
918,Aranos,NA,-24.1333,19.1167,78.44,41,72,9.15,broken clouds
919,Karema,TZ,-6.8205,30.4389,74.8,85,37,4.03,light rain
920,Rabo De Peixe,PT,37.8,-25.5833,58.51,88,40,19.57,scattered clouds
921,Makarov,RU,48.6333,142.8,30.15,97,100,14.05,light snow
922,Surgut,RU,61.25,73.4167,17.78,52,0,8.95,clear sky
923,Santo Augusto,BR,-27.8508,-53.7772,68.38,67,56,8.41,broken clouds
924,Havoysund,NO,70.9963,24.6622,26.83,63,100,21.25,light snow
925,Boende,CD,-0.2167,20.8667,81.39,57,95,0.54,overcast clouds
926,Palauig,PH,15.435,119.9045,81.43,77,4,7.96,clear sky
927,Shenjiamen,CN,29.9576,122.298,51.62,62,98,12.68,overcast clouds
928,Cap Malheureux,MU,-19.9842,57.6142,80.47,82,1,4.0,clear sky
929,Aquiraz,BR,-3.9014,-38.3911,80.69,76,98,8.05,overcast clouds
930,Abbeville,FR,50.1,1.8333,58.5,67,0,8.63,clear sky
931,Sorrento,IT,40.626,14.3744,62.65,27,79,1.01,broken clouds
932,Tavda,RU,58.0425,65.2726,14.25,90,23,8.48,few clouds
933,Rosarito,MX,32.3333,-117.0333,75.67,69,89,7.0,overcast clouds
934,Nalut,LY,30.3333,10.85,75.4,11,62,25.14,broken clouds
935,Hirara,JP,24.8,125.2833,69.66,90,100,19.89,overcast clouds
936,Vanimo,PG,-2.6741,141.3028,77.5,88,89,6.02,overcast clouds
937,Tabou,CI,4.423,-7.3528,83.37,76,77,12.39,broken clouds
938,Araouane,ML,18.9048,-3.5265,92.23,21,12,2.86,few clouds
939,Rundu,NA,-17.9333,19.7667,73.53,56,57,2.91,broken clouds
940,Batemans Bay,AU,-35.7167,150.1833,63.1,93,74,3.98,broken clouds
941,Myitkyina,MM,25.3833,97.4,64.45,95,76,1.77,broken clouds
942,Rexburg,US,43.826,-111.7897,56.43,38,0,6.91,clear sky
943,Tazovskiy,RU,67.4667,78.7,10.96,94,100,15.3,overcast clouds
944,Cochrane,CA,51.1834,-114.4687,38.12,57,95,7.09,overcast clouds
945,Carballo,ES,43.213,-8.691,65.62,76,100,2.1,overcast clouds
946,Ulaangom,MN,49.9811,92.0667,2.62,82,43,4.47,scattered clouds
947,Kaili,ID,-3.4626,120.2147,65.98,92,84,3.85,light rain
948,Sumbe,AO,-11.2061,13.8437,79.74,81,82,9.42,broken clouds
949,Rocha,UY,-34.4833,-54.3333,70.45,66,99,16.82,overcast clouds
950,Thinadhoo,MV,0.5333,72.9333,82.81,68,0,11.3,clear sky
951,Teguldet,RU,57.3064,88.1667,15.62,89,96,10.51,overcast clouds
952,Ambulu,ID,-8.345,113.6058,75.22,92,98,3.13,overcast clouds
953,Majene,ID,-3.5403,118.9707,77.99,86,70,3.53,broken clouds
954,Kurumkan,RU,54.3,110.3,7.48,86,43,3.78,scattered clouds
955,Juarez,MX,31.7333,-106.4833,80.71,21,75,7.0,broken clouds
956,Les Cayes,HT,18.2,-73.75,83.59,60,74,9.62,broken clouds
957,Port Hedland,AU,-20.3167,118.5667,82.45,83,12,8.05,few clouds
958,Najran,SA,17.4924,44.1277,74.95,21,0,6.17,clear sky
959,Oranjemund,NA,-28.55,16.4333,61.65,80,0,5.06,clear sky
960,Griffith,US,41.5284,-87.4237,31.93,70,100,17.27,overcast clouds
961,Mahanje,TZ,-9.9333,35.3333,67.42,96,57,2.82,broken clouds
962,Howard Springs,AU,-12.497,131.047,80.51,94,91,2.68,overcast clouds
963,Morros,BR,-9.4467,-46.3003,84.81,57,57,4.16,broken clouds
964,Muravlenko,RU,63.7898,74.523,11.26,93,88,12.17,overcast clouds
965,Pascagoula,US,30.3658,-88.5561,75.25,40,0,10.36,clear sky
966,Kurchum,KZ,48.5722,83.6542,24.57,75,98,6.26,overcast clouds
967,Sinnamary,GF,5.3833,-52.95,81.1,74,99,13.2,overcast clouds
968,Nakhon Ratchasima,TH,15.0,102.1667,89.06,38,81,9.06,broken clouds
969,Petropavlovsk-Kamchatskiy,RU,53.0452,158.6483,13.78,67,5,12.93,clear sky
970,Dombarovskiy,RU,50.7587,59.5386,18.54,96,100,7.67,overcast clouds
971,Virginia Beach,US,36.8529,-75.978,59.05,34,40,27.63,scattered clouds
972,Bonthe,SL,7.5264,-12.505,83.1,71,74,11.59,broken clouds
973,Quebo,GW,11.3333,-14.9333,92.73,25,39,12.01,scattered clouds
974,Meiganga,CM,6.5167,14.3,79.2,21,40,5.59,scattered clouds
975,Mikuni,JP,36.2171,136.1519,50.13,91,100,6.85,overcast clouds
976,Souris,CA,49.6172,-100.2612,16.74,75,87,6.58,overcast clouds
977,Vila Praia De Ancora,PT,41.811,-8.8526,62.11,75,90,6.38,overcast clouds
978,Chililabombwe,ZM,-12.3648,27.8229,65.43,93,87,0.63,light rain
979,Badami,IN,15.915,75.6768,86.38,35,37,1.74,scattered clouds
980,Bukavu,CD,-2.5083,28.8608,63.16,93,92,2.73,overcast clouds
981,Hearst,CA,49.6835,-83.6665,8.85,82,100,14.7,overcast clouds
982,Rodas,CU,22.3408,-80.5572,82.6,43,60,12.06,light rain
983,Gairatganj,IN,23.4202,78.2385,82.44,10,0,4.27,clear sky
984,Batagay-Alyta,RU,67.8006,130.4114,-6.54,89,100,5.66,overcast clouds
985,Moerai,PF,-22.4333,-151.3333,80.65,75,89,9.93,overcast clouds
986,Sabzevar,IR,36.2126,57.6819,51.96,34,0,10.38,clear sky
987,Bom Jesus,BR,-9.0744,-44.3586,89.96,44,59,3.91,broken clouds
988,Kyaikto,MM,17.3,97.0167,80.49,77,17,4.09,few clouds
989,Dong Hoi,VN,17.4833,106.6,79.54,77,34,4.63,scattered clouds
990,Orbetello,IT,42.4408,11.2196,52.41,61,66,0.65,broken clouds
991,Katherine,AU,-14.4667,132.2667,79.12,78,97,3.44,overcast clouds
992,Frankfort,ZA,-27.2667,28.4833,65.28,59,98,5.7,overcast clouds
993,Erzin,TR,36.9559,36.2,44.73,87,97,4.23,light rain
994,Dhidhdhoo,MV,6.8833,73.1,82.22,66,0,4.03,clear sky
995,Prainha,BR,-1.8,-53.48,83.41,79,53,5.53,broken clouds
996,Zhoucheng,CN,35.9122,116.3117,51.69,20,86,17.4,overcast clouds
997,Bandarbeyla,SO,9.4942,50.8122,78.31,62,0,10.94,clear sky
998,Batticaloa,LK,7.7102,81.6924,79.66,83,3,8.08,clear sky
999,Changping,CN,40.2186,116.2197,44.24,14,1,8.84,clear sky
1000,Itoman,JP,26.1247,127.6694,66.4,94,75,16.11,moderate rain
1001,Saraipali,IN,21.3333,83.0,86.45,22,21,5.7,few clouds
1002,Kalabo,ZM,-14.97,22.6814,69.49,87,91,5.48,overcast clouds
1003,Marsh Harbour,BS,26.5412,-77.0636,73.49,55,24,17.34,few clouds
1004,Luau,AO,-10.7073,22.2247,67.96,92,99,4.16,overcast clouds
1005,Marshall,US,34.3834,-86.3333,62.33,30,0,24.16,clear sky
1006,Kimbe,PG,-5.5502,150.1429,75.96,93,94,0.89,light rain
1007,Takaka,NZ,-40.85,172.8,61.56,88,71,2.35,broken clouds
1008,Bhopal,IN,23.2667,77.4,82.63,11,0,3.24,clear sky
1009,Hasilpur,PK,29.7122,72.5553,81.05,10,0,6.78,clear sky
1010,Camacha,PT,33.0833,-16.3333,60.22,77,40,13.8,scattered clouds
1011,Krasnyy Kut,RU,50.95,46.9667,32.09,92,52,13.0,broken clouds
1012,Altagracia De Orituco,VE,9.8601,-66.3814,88.92,43,95,8.9,overcast clouds
1013,Muzhi,RU,65.3667,64.6667,2.8,88,43,2.77,scattered clouds
1014,Luangwa,ZM,-15.6167,30.4167,81.16,71,89,1.88,overcast clouds
1015,Awbari,LY,26.5921,12.7805,71.24,11,12,11.25,few clouds
1016,Svetlogorsk,BY,52.6333,29.7333,38.12,51,89,21.41,overcast clouds
1017,Ulaanbaatar,MN,47.9077,106.8832,12.33,31,0,2.24,clear sky
1018,Noumea,NC,-22.2763,166.4572,79.0,99,66,8.32,broken clouds
1019,Ubauro,PK,28.1652,69.7289,84.7,7,0,6.55,clear sky
1020,Worland,US,44.0169,-107.9554,62.67,40,0,3.44,clear sky
1021,Tukrah,LY,32.5341,20.5791,56.44,63,6,10.67,clear sky
1022,Chokwe,MZ,-24.5333,32.9833,69.39,93,99,1.83,overcast clouds
1023,Waipawa,NZ,-41.4122,175.5153,54.07,88,96,11.36,overcast clouds
1024,Almaznyy,RU,48.0448,40.045,40.87,62,5,21.56,clear sky
1025,Kontagora,NG,10.3999,5.4695,96.35,9,28,8.41,scattered clouds
1026,Samana,DO,19.2056,-69.3369,88.02,66,40,6.91,scattered clouds
1027,Mount Isa,AU,-20.7333,139.5,65.97,77,0,0.0,light rain
1028,Nouadhibou,MR,20.931,-17.0347,67.98,73,0,14.97,clear sky
1029,Auray,FR,47.6703,-2.9918,62.8,69,0,13.18,clear sky
1030,Sept-Iles,CA,50.2001,-66.3821,34.05,92,100,14.97,mist
1031,Angoche,MZ,-16.2325,39.9086,80.04,77,43,7.27,scattered clouds
1032,Nieuwpoort,BE,51.1244,2.7735,58.01,66,0,18.41,clear sky
1033,Bousso,TD,10.4795,16.7117,92.16,10,14,7.16,few clouds
1034,Moreira Sales,BR,-24.0622,-53.0069,76.95,49,94,5.03,overcast clouds
1035,Begampur,IN,22.7417,88.2433,82.31,86,15,11.48,few clouds
1036,Klyuchi,RU,52.2667,79.1667,15.35,91,100,9.37,overcast clouds
1037,Hanover,DE,52.3705,9.7332,59.11,85,20,10.36,few clouds
1038,Florence,IT,43.7667,11.25,66.29,29,0,13.0,clear sky
1039,Sawtell,AU,-30.3833,153.1,64.42,94,100,11.5,moderate rain
1040,Tomatlan,MX,19.9333,-105.25,89.8,17,13,9.01,few clouds
1041,Palimbang,PH,6.2106,124.1894,77.61,82,100,6.06,light rain
1042,Khor,RU,47.8861,134.9464,28.15,97,100,9.42,light snow
1043,Lodja,CD,-3.4833,23.4333,77.58,63,68,1.5,broken clouds
1044,Camacupa,AO,-12.0167,17.4833,65.64,89,97,2.84,light rain
1045,Tula,RU,54.2044,37.6111,33.89,82,83,13.94,broken clouds
1046,Kamenka,RU,51.3223,42.7678,39.51,80,100,20.47,overcast clouds
1047,Boundiali,CI,9.5217,-6.4869,94.55,31,89,5.21,overcast clouds
1048,Kendal,GB,54.3268,-2.7476,55.71,69,77,3.04,broken clouds
1049,Kedrovyy,RU,56.1667,91.8167,21.61,92,93,11.52,overcast clouds
1050,Bud,US,39.447,-86.1758,39.47,66,100,18.14,overcast clouds
